by_product,date,province,price
2,22/02/2015,Punjab,2291.050141
2,23/02/2015,Punjab,2291.050141
2,24/02/2015,Punjab,2291.050141
2,25/02/2015,Punjab,2305.708913
2,26/02/2015,Punjab,2305.070207
2,27/02/2015,Punjab,2297.51665
2,28/02/2015,Punjab,2298.900733
2,01/03/2015,Punjab,2298.900733
2,02/03/2015,Punjab,2302.455495
2,03/03/2015,Punjab,2302.455495
2,04/03/2015,Punjab,2302.455495
2,05/03/2015,Punjab,2302.455495
2,06/03/2015,Punjab,2302.455495
2,07/03/2015,Punjab,2302.455495
2,08/03/2015,Punjab,2302.455495
2,09/03/2015,Punjab,2299.285714
2,10/03/2015,Punjab,2302.455495
2,11/03/2015,Punjab,2290.357143
2,12/03/2015,Punjab,2329.230769
2,13/03/2015,Punjab,2323.070879
2,14/03/2015,Punjab,2348.656593
2,15/03/2015,Punjab,2404.233616
2,16/03/2015,Punjab,2403.214286
2,17/03/2015,Punjab,2450
2,18/03/2015,Punjab,2399.545455
2,19/03/2015,Punjab,2324.821429
2,20/03/2015,Punjab,2334.439784
2,21/03/2015,Punjab,2321.458333
2,22/03/2015,Punjab,2341.936098
2,23/03/2015,Punjab,2397.855828
2,24/03/2015,Punjab,2426.363636
2,25/03/2015,Punjab,2409
2,26/03/2015,Punjab,2367.045455
2,27/03/2015,Punjab,2381.267973
2,28/03/2015,Punjab,2384.120057
2,29/03/2015,Punjab,2390.126875
2,30/03/2015,Punjab,2443.87233
2,31/03/2015,Punjab,2444.53036
2,01/04/2015,Punjab,2454.833333
2,02/04/2015,Punjab,2464.0625
2,03/04/2015,Punjab,2478.194167
2,04/04/2015,Punjab,2482.300833
2,05/04/2015,Punjab,2543.757292
2,06/04/2015,Punjab,2492.166667
2,07/04/2015,Punjab,2729.166667
2,08/04/2015,Punjab,2510.416667
2,09/04/2015,Punjab,2478.571429
2,10/04/2015,Punjab,2521.879643
2,11/04/2015,Punjab,2494.464762
2,12/04/2015,Punjab,2511.550952
2,13/04/2015,Punjab,2499.071429
2,14/04/2015,Punjab,2540.857143
2,15/04/2015,Punjab,2522.415238
2,16/04/2015,Punjab,2522.415238
2,17/04/2015,Punjab,2522.415238
2,18/04/2015,Punjab,2522.415238
2,19/04/2015,Punjab,2522.415238
2,20/04/2015,Punjab,2522.415238
2,21/04/2015,Punjab,2522.415238
2,22/04/2015,Punjab,2522.415238
2,23/04/2015,Punjab,2522.415238
2,24/04/2015,Punjab,2522.415238
2,25/04/2015,Punjab,2522.415238
2,26/04/2015,Punjab,2522.415238
2,27/04/2015,Punjab,2522.415238
2,28/04/2015,Punjab,2522.415238
2,29/04/2015,Punjab,2522.415238
2,30/04/2015,Punjab,2522.415238
2,01/05/2015,Punjab,2522.415238
2,02/05/2015,Punjab,2522.415238
2,03/05/2015,Punjab,2522.415238
2,04/05/2015,Punjab,2522.415238
2,05/05/2015,Punjab,2522.415238
2,06/05/2015,Punjab,2522.415238
2,07/05/2015,Punjab,2522.415238
2,08/05/2015,Punjab,2522.415238
2,09/05/2015,Punjab,2522.415238
2,10/05/2015,Punjab,2522.415238
2,11/05/2015,Punjab,2522.415238
2,12/05/2015,Punjab,2522.415238
2,13/05/2015,Punjab,2522.415238
2,14/05/2015,Punjab,2522.415238
2,15/05/2015,Punjab,2522.415238
2,16/05/2015,Punjab,2522.415238
2,17/05/2015,Punjab,2522.415238
2,18/05/2015,Punjab,2522.415238
2,19/05/2015,Punjab,2522.415238
2,20/05/2015,Punjab,2522.415238
2,21/05/2015,Punjab,2522.415238
2,22/05/2015,Punjab,2522.415238
2,23/05/2015,Punjab,2520.721905
2,24/05/2015,Punjab,2517.634405
2,25/05/2015,Punjab,2508.055357
2,26/05/2015,Punjab,2503.574762
2,27/05/2015,Punjab,2436.82619
2,28/05/2015,Punjab,2428.864286
2,29/05/2015,Punjab,2410.772143
2,30/05/2015,Punjab,2385.354643
2,31/05/2015,Punjab,2362.291071
2,01/06/2015,Punjab,2362.291071
2,02/06/2015,Punjab,2362.291071
2,03/06/2015,Punjab,2362.291071
2,04/06/2015,Punjab,2362.291071
2,05/06/2015,Punjab,2358.016944
2,06/06/2015,Punjab,2358.016944
2,07/06/2015,Punjab,2358.016944
2,08/06/2015,Punjab,2358.016944
2,09/06/2015,Punjab,2358.016944
2,10/06/2015,Punjab,2358.016944
2,11/06/2015,Punjab,2358.016944
2,12/06/2015,Punjab,2358.016944
2,13/06/2015,Punjab,2358.016944
2,14/06/2015,Punjab,2358.016944
2,15/06/2015,Punjab,2358.016944
2,16/06/2015,Punjab,2358.016944
2,17/06/2015,Punjab,2358.016944
2,18/06/2015,Punjab,2358.016944
2,19/06/2015,Punjab,2358.016944
2,20/06/2015,Punjab,2358.016944
2,21/06/2015,Punjab,2358.016944
2,22/06/2015,Punjab,2358.016944
2,23/06/2015,Punjab,2358.016944
2,24/06/2015,Punjab,2358.016944
2,25/06/2015,Punjab,2358.016944
2,26/06/2015,Punjab,2358.016944
2,27/06/2015,Punjab,2358.016944
2,28/06/2015,Punjab,2358.016944
2,29/06/2015,Punjab,2358.016944
2,30/06/2015,Punjab,2358.016944
2,01/07/2015,Punjab,2358.016944
2,02/07/2015,Punjab,2358.016944
2,03/07/2015,Punjab,2358.016944
2,04/07/2015,Punjab,2358.016944
2,05/07/2015,Punjab,2358.016944
2,06/07/2015,Punjab,2358.016944
2,07/07/2015,Punjab,2358.016944
2,08/07/2015,Punjab,2407.5
2,09/07/2015,Punjab,2358.016944
2,10/07/2015,Punjab,2328.243611
2,11/07/2015,Punjab,2339.833333
2,12/07/2015,Punjab,2278.764444
2,13/07/2015,Punjab,2169.285714
2,14/07/2015,Punjab,2172.791349
2,15/07/2015,Punjab,2186.75
2,16/07/2015,Punjab,2075
2,17/07/2015,Punjab,2114.42912
2,18/07/2015,Punjab,2114.079553
2,19/07/2015,Punjab,2112.699722
2,20/07/2015,Punjab,2173.090025
2,21/07/2015,Punjab,2175.048081
2,22/07/2015,Punjab,2195.681818
2,23/07/2015,Punjab,2146.5
2,24/07/2015,Punjab,2140.651919
2,25/07/2015,Punjab,2113.444444
2,26/07/2015,Punjab,2097.258207
2,27/07/2015,Punjab,2050
2,28/07/2015,Punjab,2060.416667
2,29/07/2015,Punjab,2101.75
2,30/07/2015,Punjab,2118.833333
2,31/07/2015,Punjab,2107.228056
2,01/08/2015,Punjab,2107.729167
2,02/08/2015,Punjab,2114.3925
2,03/08/2015,Punjab,2131.273654
2,04/08/2015,Punjab,2136.136346
2,05/08/2015,Punjab,2136.303013
2,06/08/2015,Punjab,2138.5
2,07/08/2015,Punjab,2137.898038
2,08/08/2015,Punjab,2140.153846
2,09/08/2015,Punjab,2137.173478
2,10/08/2015,Punjab,2121.214286
2,11/08/2015,Punjab,2141.192308
2,12/08/2015,Punjab,2172.583333
2,13/08/2015,Punjab,2118.066667
2,14/08/2015,Punjab,2136.759471
2,15/08/2015,Punjab,2168.346154
2,16/08/2015,Punjab,2182.504394
2,17/08/2015,Punjab,2239.65625
2,18/08/2015,Punjab,2173.676471
2,19/08/2015,Punjab,2232.96875
2,20/08/2015,Punjab,2239.3125
2,21/08/2015,Punjab,2230.203582
2,22/08/2015,Punjab,2208.636364
2,23/08/2015,Punjab,2205.257241
2,24/08/2015,Punjab,2200.065217
2,25/08/2015,Punjab,2165.266827
2,26/08/2015,Punjab,2066.543478
2,27/08/2015,Punjab,2112.96875
2,28/08/2015,Punjab,2126.443723
2,29/08/2015,Punjab,2169.458333
2,30/08/2015,Punjab,2155.752512
2,31/08/2015,Punjab,2151.117647
2,01/09/2015,Punjab,2107.705882
2,02/09/2015,Punjab,2120.382353
2,03/09/2015,Punjab,2141.944444
2,04/09/2015,Punjab,2147.177602
2,05/09/2015,Punjab,2168.055556
2,06/09/2015,Punjab,2173.076658
2,07/09/2015,Punjab,2182.076923
2,08/09/2015,Punjab,2184.134615
2,09/09/2015,Punjab,2262.815789
2,10/09/2015,Punjab,2304.769231
2,11/09/2015,Punjab,2313.15913
2,12/09/2015,Punjab,2373.583333
2,13/09/2015,Punjab,2364.923621
2,14/09/2015,Punjab,2339.148148
2,15/09/2015,Punjab,2368.666667
2,16/09/2015,Punjab,2390.685185
2,17/09/2015,Punjab,2398.596154
2,18/09/2015,Punjab,2396.440837
2,19/09/2015,Punjab,2396.462963
2,20/09/2015,Punjab,2392.243985
2,21/09/2015,Punjab,2417.75
2,22/09/2015,Punjab,2348.875
2,23/09/2015,Punjab,2328
2,24/09/2015,Punjab,2341.849081
2,25/09/2015,Punjab,2338.746483
2,26/09/2015,Punjab,2362.130334
2,27/09/2015,Punjab,2366.674684
2,28/09/2015,Punjab,2377.857143
2,29/09/2015,Punjab,2341.065217
2,30/09/2015,Punjab,2375.37037
2,01/10/2015,Punjab,2383.7
2,02/10/2015,Punjab,2413.221369
2,03/10/2015,Punjab,2485.821429
2,04/10/2015,Punjab,2523.472053
2,05/10/2015,Punjab,2623
2,06/10/2015,Punjab,2699.363636
2,07/10/2015,Punjab,2784.222222
2,08/10/2015,Punjab,2841.041667
2,09/10/2015,Punjab,2847.428851
2,10/10/2015,Punjab,2922.727273
2,11/10/2015,Punjab,2909.852742
2,12/10/2015,Punjab,2900.75
2,13/10/2015,Punjab,2867.46
2,14/10/2015,Punjab,2863.78125
2,15/10/2015,Punjab,2978.346154
2,16/10/2015,Punjab,2966.232792
2,17/10/2015,Punjab,2986.683333
2,18/10/2015,Punjab,2950.632506
2,19/10/2015,Punjab,2880.535714
2,20/10/2015,Punjab,2918.208333
2,21/10/2015,Punjab,2949.545455
2,22/10/2015,Punjab,2944.916667
2,23/10/2015,Punjab,2944.336721
2,24/10/2015,Punjab,2949.413324
2,25/10/2015,Punjab,2953.88227
2,26/10/2015,Punjab,2959.708333
2,27/10/2015,Punjab,2936.403846
2,28/10/2015,Punjab,2949.928571
2,29/10/2015,Punjab,2959.444444
2,30/10/2015,Punjab,2957.875925
2,31/10/2015,Punjab,2963.714286
2,01/11/2015,Punjab,2950.292516
2,02/11/2015,Punjab,2936.096154
2,03/11/2015,Punjab,2846.431818
2,04/11/2015,Punjab,2878.690476
2,05/11/2015,Punjab,2855.97619
2,06/11/2015,Punjab,2856.10317
2,07/11/2015,Punjab,2862.416667
2,08/11/2015,Punjab,2835.422133
2,09/11/2015,Punjab,2790.052632
2,10/11/2015,Punjab,2711.205882
2,11/11/2015,Punjab,2711.136364
2,12/11/2015,Punjab,2759.285714
2,13/11/2015,Punjab,2741.629607
2,14/11/2015,Punjab,2719.431818
2,15/11/2015,Punjab,2700.856396
2,16/11/2015,Punjab,2675.75
2,17/11/2015,Punjab,2635.227273
2,18/11/2015,Punjab,2637.065217
2,19/11/2015,Punjab,2756.666667
2,20/11/2015,Punjab,2711.768682
2,21/11/2015,Punjab,2647.840909
2,22/11/2015,Punjab,2628.251845
2,23/11/2015,Punjab,2592.826087
2,24/11/2015,Punjab,2584.23913
2,25/11/2015,Punjab,2549.090909
2,26/11/2015,Punjab,2520.227273
2,27/11/2015,Punjab,2533.816755
2,28/11/2015,Punjab,2553.409091
2,29/11/2015,Punjab,2556.326439
2,30/11/2015,Punjab,2546.944444
2,01/12/2015,Punjab,2621.25
2,02/12/2015,Punjab,2611.166667
2,03/12/2015,Punjab,2660.029412
2,04/12/2015,Punjab,2645.804616
2,05/12/2015,Punjab,2648.101422
2,06/12/2015,Punjab,2622.957181
2,07/12/2015,Punjab,2626.875
2,08/12/2015,Punjab,2608.75
2,09/12/2015,Punjab,2611.25
2,10/12/2015,Punjab,2652.03125
2,11/12/2015,Punjab,2651.657589
2,12/12/2015,Punjab,2681.964286
2,13/12/2015,Punjab,2667.502649
2,14/12/2015,Punjab,2651.96875
2,15/12/2015,Punjab,2645.46875
2,16/12/2015,Punjab,2626.666667
2,17/12/2015,Punjab,2620.7
2,18/12/2015,Punjab,2617.096229
2,19/12/2015,Punjab,2599.53125
2,20/12/2015,Punjab,2621.560271
2,21/12/2015,Punjab,2660
2,22/12/2015,Punjab,2682.833333
2,23/12/2015,Punjab,2708.5
2,24/12/2015,Punjab,2692.413995
2,25/12/2015,Punjab,2697.667157
2,26/12/2015,Punjab,2693.66902
2,27/12/2015,Punjab,2690.206176
2,28/12/2015,Punjab,2693.147059
2,29/12/2015,Punjab,2677.794118
2,30/12/2015,Punjab,2691.176471
2,31/12/2015,Punjab,2689.023824
2,01/01/2016,Punjab,2717.80826
2,02/01/2016,Punjab,2689.166667
2,03/01/2016,Punjab,2717.80826
2,04/01/2016,Punjab,2797.5
2,05/01/2016,Punjab,2742.352941
2,06/01/2016,Punjab,2779.6875
2,07/01/2016,Punjab,2760.147059
2,08/01/2016,Punjab,2770.039044
2,09/01/2016,Punjab,2798.666667
2,10/01/2016,Punjab,2784.97742
2,11/01/2016,Punjab,2738.59375
2,12/01/2016,Punjab,2777
2,13/01/2016,Punjab,2821.5
2,14/01/2016,Punjab,2803
2,15/01/2016,Punjab,2792.948125
2,16/01/2016,Punjab,2762.8125
2,17/01/2016,Punjab,2776.393606
2,18/01/2016,Punjab,2832.5
2,19/01/2016,Punjab,2768.4375
2,20/01/2016,Punjab,2759.423077
2,21/01/2016,Punjab,2762.333333
2,22/01/2016,Punjab,2766.330369
2,23/01/2016,Punjab,2766.330369
2,24/01/2016,Punjab,2766.330369
2,25/01/2016,Punjab,2758.748494
2,26/01/2016,Punjab,2729.84641
2,27/01/2016,Punjab,2714.576106
2,28/01/2016,Punjab,2707.18125
2,29/01/2016,Punjab,2707.18125
2,30/01/2016,Punjab,2712.666667
2,31/01/2016,Punjab,2706.081131
2,01/02/2016,Punjab,2702
2,02/02/2016,Punjab,2684.0625
2,03/02/2016,Punjab,2697.5
2,04/02/2016,Punjab,2699.375
2,05/02/2016,Punjab,2689.133894
2,06/02/2016,Punjab,2664.807692
2,07/02/2016,Punjab,2662.774176
2,08/02/2016,Punjab,2659.642857
2,09/02/2016,Punjab,2652.321429
2,10/02/2016,Punjab,2637.678571
2,11/02/2016,Punjab,2599
2,12/02/2016,Punjab,2600.297817
2,13/02/2016,Punjab,2580.555556
2,14/02/2016,Punjab,2566.032063
2,15/02/2016,Punjab,2530.75
2,16/02/2016,Punjab,2552.5
2,17/02/2016,Punjab,2581.25
2,18/02/2016,Punjab,2578.125
2,19/02/2016,Punjab,2556.54375
2,20/02/2016,Punjab,2487.5
2,21/02/2016,Punjab,2553.836875
2,22/02/2016,Punjab,2701.5625
2,23/02/2016,Punjab,2692.255625
2,24/02/2016,Punjab,2688.75
2,25/02/2016,Punjab,2681.5
2,26/02/2016,Punjab,2663.8275
2,27/02/2016,Punjab,2597.5
2,28/02/2016,Punjab,2636.61125
2,29/02/2016,Punjab,2715.625
2,01/03/2016,Punjab,2704.375
2,02/03/2016,Punjab,2746.25
2,03/03/2016,Punjab,2741.5
2,04/03/2016,Punjab,2738.195417
2,05/03/2016,Punjab,2722.880833
2,06/03/2016,Punjab,2662.4475
2,07/03/2016,Punjab,2667.083333
2,08/03/2016,Punjab,2635
2,09/03/2016,Punjab,2660
2,10/03/2016,Punjab,2593.75
2,11/03/2016,Punjab,2610.679167
2,12/03/2016,Punjab,2635.354167
2,13/03/2016,Punjab,2773.2125
2,14/03/2016,Punjab,2774.9875
2,15/03/2016,Punjab,2886.666667
2,16/03/2016,Punjab,2425
2,17/03/2016,Punjab,3000
2,18/03/2016,Punjab,2836.545833
2,19/03/2016,Punjab,2935.479167
2,20/03/2016,Punjab,2959.879167
2,21/03/2016,Punjab,3050
2,22/03/2016,Punjab,2966.004167
2,23/03/2016,Punjab,2966.1375
2,24/03/2016,Punjab,2990.654167
2,25/03/2016,Punjab,2987.404167
2,26/03/2016,Punjab,2928.904167
2,27/03/2016,Punjab,2888.904167
2,28/03/2016,Punjab,2888.904167
2,29/03/2016,Punjab,2888.904167
2,30/03/2016,Punjab,2900
2,31/03/2016,Punjab,2888.904167
2,01/04/2016,Punjab,2850
2,02/04/2016,Punjab,2878.054167
2,03/04/2016,Punjab,2878.054167
2,04/04/2016,Punjab,2878.054167
2,05/04/2016,Punjab,2878.054167
2,06/04/2016,Punjab,2887.9375
2,07/04/2016,Punjab,2890.9375
2,08/04/2016,Punjab,2890.9375
2,09/04/2016,Punjab,2896.9375
2,10/04/2016,Punjab,2896.9375
2,11/04/2016,Punjab,2896.9375
2,12/04/2016,Punjab,2896.9375
2,13/04/2016,Punjab,2941.9375
2,14/04/2016,Punjab,3045.9375
2,15/04/2016,Punjab,3075.6875
2,16/04/2016,Punjab,3075.6875
2,17/04/2016,Punjab,3075.6875
2,18/04/2016,Punjab,3075.6875
2,19/04/2016,Punjab,3075.6875
2,20/04/2016,Punjab,3075.6875
2,21/04/2016,Punjab,3075.6875
2,22/04/2016,Punjab,3075.6875
2,23/04/2016,Punjab,3075.6875
2,24/04/2016,Punjab,3075.6875
2,25/04/2016,Punjab,3075.6875
2,26/04/2016,Punjab,3150
2,27/04/2016,Punjab,3025
2,28/04/2016,Punjab,3025.6875
2,29/04/2016,Punjab,3025.6875
2,30/04/2016,Punjab,3025.6875
2,01/05/2016,Punjab,3025.6875
2,02/05/2016,Punjab,3025.6875
2,03/05/2016,Punjab,3025.6875
2,04/05/2016,Punjab,3025.6875
2,05/05/2016,Punjab,3025.6875
2,06/05/2016,Punjab,3025.6875
2,07/05/2016,Punjab,3025.6875
2,08/05/2016,Punjab,3025.6875
2,09/05/2016,Punjab,3025.6875
2,10/05/2016,Punjab,3025.6875
2,11/05/2016,Punjab,3025.6875
2,12/05/2016,Punjab,3029.802
2,13/05/2016,Punjab,3029.802
2,14/05/2016,Punjab,3029.802
2,15/05/2016,Punjab,3029.504
2,16/05/2016,Punjab,3029.504
2,17/05/2016,Punjab,3036.904
2,18/05/2016,Punjab,3048.654
2,19/05/2016,Punjab,3048.654
2,20/05/2016,Punjab,3048.654
2,21/05/2016,Punjab,3048.654
2,22/05/2016,Punjab,3048.654
2,23/05/2016,Punjab,3053.462
2,24/05/2016,Punjab,3053.462
2,25/05/2016,Punjab,3057.17325
2,26/05/2016,Punjab,3057.17325
2,27/05/2016,Punjab,3057.17325
2,28/05/2016,Punjab,3057.17325
2,29/05/2016,Punjab,3057.17325
2,30/05/2016,Punjab,3048.72325
2,31/05/2016,Punjab,3075.12325
2,01/06/2016,Punjab,3075.12325
2,02/06/2016,Punjab,3075.12325
2,03/06/2016,Punjab,3075.12325
2,04/06/2016,Punjab,3067.93125
2,05/06/2016,Punjab,3059.124083
2,06/06/2016,Punjab,3061.90075
2,07/06/2016,Punjab,3065.82325
2,08/06/2016,Punjab,3065.82325
2,09/06/2016,Punjab,3065.82325
2,10/06/2016,Punjab,3065.82325
2,11/06/2016,Punjab,3065.82325
2,12/06/2016,Punjab,3065.82325
2,13/06/2016,Punjab,3065.82325
2,14/06/2016,Punjab,3065.82325
2,15/06/2016,Punjab,3065.82325
2,16/06/2016,Punjab,3065.82325
2,17/06/2016,Punjab,3065.82325
2,18/06/2016,Punjab,3065.82325
2,19/06/2016,Punjab,3065.82325
2,20/06/2016,Punjab,3065.82325
2,21/06/2016,Punjab,3065.82325
2,22/06/2016,Punjab,3065.82325
2,23/06/2016,Punjab,3065.82325
2,24/06/2016,Punjab,3065.82325
2,25/06/2016,Punjab,3065.82325
2,26/06/2016,Punjab,3065.82325
2,27/06/2016,Punjab,3065.82325
2,28/06/2016,Punjab,3065.82325
2,29/06/2016,Punjab,3065.82325
2,30/06/2016,Punjab,3065.82325
2,01/07/2016,Punjab,3065.82325
2,02/07/2016,Punjab,3085
2,03/07/2016,Punjab,3065.82325
2,04/07/2016,Punjab,3065.82325
2,05/07/2016,Punjab,3065.82325
2,06/07/2016,Punjab,3065.82325
2,07/07/2016,Punjab,3065.82325
2,08/07/2016,Punjab,3016.45925
2,09/07/2016,Punjab,3017.495083
2,10/07/2016,Punjab,3028.385083
2,11/07/2016,Punjab,3037.543417
2,12/07/2016,Punjab,2970.2
2,13/07/2016,Punjab,3037.543417
2,14/07/2016,Punjab,3094.416667
2,15/07/2016,Punjab,3123.527
2,16/07/2016,Punjab,3221.125
2,17/07/2016,Punjab,3237.80225
2,18/07/2016,Punjab,3285.966917
2,19/07/2016,Punjab,3313.958333
2,20/07/2016,Punjab,3312.5
2,21/07/2016,Punjab,3284.366667
2,22/07/2016,Punjab,3286.460917
2,23/07/2016,Punjab,3286.460917
2,24/07/2016,Punjab,3285.803917
2,25/07/2016,Punjab,3279.429
2,26/07/2016,Punjab,3227.690333
2,27/07/2016,Punjab,3202.591333
2,28/07/2016,Punjab,3202.591333
2,29/07/2016,Punjab,3202.591333
2,30/07/2016,Punjab,3204.7
2,31/07/2016,Punjab,3202.591333
2,01/08/2016,Punjab,3154.305556
2,02/08/2016,Punjab,3182.041964
2,03/08/2016,Punjab,3174.573052
2,04/08/2016,Punjab,3169.377999
2,05/08/2016,Punjab,3169.377999
2,06/08/2016,Punjab,3169.377999
2,07/08/2016,Punjab,3169.377999
2,08/08/2016,Punjab,3153.100263
2,09/08/2016,Punjab,3132.283207
2,10/08/2016,Punjab,3125.28701
2,11/08/2016,Punjab,3116.751272
2,12/08/2016,Punjab,3116.390639
2,13/08/2016,Punjab,3116.390639
2,14/08/2016,Punjab,3116.390639
2,15/08/2016,Punjab,3111.710526
2,16/08/2016,Punjab,3131.571429
2,17/08/2016,Punjab,3103.166667
2,18/08/2016,Punjab,3155.394737
2,19/08/2016,Punjab,3139.847196
2,20/08/2016,Punjab,3113.125
2,21/08/2016,Punjab,3135.950061
2,22/08/2016,Punjab,3183.571429
2,23/08/2016,Punjab,3194.075
2,24/08/2016,Punjab,3151.25
2,25/08/2016,Punjab,3112.777778
2,26/08/2016,Punjab,3143.551674
2,27/08/2016,Punjab,3226
2,28/08/2016,Punjab,3176.360015
2,29/08/2016,Punjab,3098.236842
2,30/08/2016,Punjab,3089.75
2,31/08/2016,Punjab,2973.972222
2,01/09/2016,Punjab,2852.333333
2,02/09/2016,Punjab,2840.888933
2,03/09/2016,Punjab,2750.694444
2,04/09/2016,Punjab,2739.849825
2,05/09/2016,Punjab,2713.421053
2,06/09/2016,Punjab,2709.944444
2,07/09/2016,Punjab,2683.184211
2,08/09/2016,Punjab,2737.815789
2,09/09/2016,Punjab,2741.285175
2,10/09/2016,Punjab,2784.763158
2,11/09/2016,Punjab,2761.472544
2,12/09/2016,Punjab,2770.160148
2,13/09/2016,Punjab,2835.490712
2,14/09/2016,Punjab,2927.752751
2,15/09/2016,Punjab,2966.868798
2,16/09/2016,Punjab,2978.983755
2,17/09/2016,Punjab,2999.53125
2,18/09/2016,Punjab,2979.34301
2,19/09/2016,Punjab,2935.714286
2,20/09/2016,Punjab,2984.108696
2,21/09/2016,Punjab,3005.6
2,22/09/2016,Punjab,3040.96875
2,23/09/2016,Punjab,3028.949317
2,24/09/2016,Punjab,3003
2,25/09/2016,Punjab,3024.62378
2,26/09/2016,Punjab,3125
2,27/09/2016,Punjab,2976.979167
2,28/09/2016,Punjab,3006.964286
2,29/09/2016,Punjab,2953.703704
2,30/09/2016,Punjab,2959.640196
2,01/10/2016,Punjab,2945.910714
2,02/10/2016,Punjab,2966.690266
2,03/10/2016,Punjab,2991.92
2,04/10/2016,Punjab,3000.092593
2,05/10/2016,Punjab,3005.517894
2,06/10/2016,Punjab,3031.034483
2,07/10/2016,Punjab,3016.481985
2,08/10/2016,Punjab,2978.240741
2,09/10/2016,Punjab,3005.807787
2,10/10/2016,Punjab,3063.382353
2,11/10/2016,Punjab,3050.869644
2,12/10/2016,Punjab,3077.447314
2,13/10/2016,Punjab,3124.443774
2,14/10/2016,Punjab,3143.24689
2,15/10/2016,Punjab,3154.884615
2,16/10/2016,Punjab,3154.908452
2,17/10/2016,Punjab,3151.5
2,18/10/2016,Punjab,3169.396552
2,19/10/2016,Punjab,3172.3
2,20/10/2016,Punjab,3170.856271
2,21/10/2016,Punjab,3172.969534
2,22/10/2016,Punjab,3175.740741
2,23/10/2016,Punjab,3167.178709
2,24/10/2016,Punjab,3148.574074
2,25/10/2016,Punjab,3164.8
2,26/10/2016,Punjab,3158.49173
2,27/10/2016,Punjab,3158.49173
2,28/10/2016,Punjab,3150.483813
2,29/10/2016,Punjab,3111.059348
2,30/10/2016,Punjab,3099.320473
2,31/10/2016,Punjab,3092.728477
2,01/11/2016,Punjab,3093.321429
2,02/11/2016,Punjab,3081.517857
2,03/11/2016,Punjab,3106.59375
2,04/11/2016,Punjab,3088.092794
2,05/11/2016,Punjab,3039.017857
2,06/11/2016,Punjab,3058.212219
2,07/11/2016,Punjab,3061.37037
2,08/11/2016,Punjab,3113
2,09/11/2016,Punjab,3084.047619
2,10/11/2016,Punjab,3088.473684
2,11/11/2016,Punjab,3089.646906
2,12/11/2016,Punjab,3090.740741
2,13/11/2016,Punjab,3063.613655
2,14/11/2016,Punjab,2994.5
2,15/11/2016,Punjab,3080
2,16/11/2016,Punjab,3120.982143
2,17/11/2016,Punjab,3120.75
2,18/11/2016,Punjab,3137.247979
2,19/11/2016,Punjab,3182.225
2,20/11/2016,Punjab,3175.441735
2,21/11/2016,Punjab,3166.224138
2,22/11/2016,Punjab,3195.205882
2,23/11/2016,Punjab,3165.569444
2,24/11/2016,Punjab,3172.250769
2,25/11/2016,Punjab,3172.951527
2,26/11/2016,Punjab,3173.195764
2,27/11/2016,Punjab,3182.578109
2,28/11/2016,Punjab,3172.678571
2,29/11/2016,Punjab,3194.672414
2,30/11/2016,Punjab,3228.236842
2,01/12/2016,Punjab,3296.25
2,02/12/2016,Punjab,3261.135853
2,03/12/2016,Punjab,3219.107143
2,04/12/2016,Punjab,3205.594179
2,05/12/2016,Punjab,3163.5
2,06/12/2016,Punjab,3167.470588
2,07/12/2016,Punjab,3156.458333
2,08/12/2016,Punjab,3131.630435
2,09/12/2016,Punjab,3135.442555
2,10/12/2016,Punjab,3131.630435
2,11/12/2016,Punjab,3119.141667
2,12/12/2016,Punjab,3102.20058
2,13/12/2016,Punjab,3089.333333
2,14/12/2016,Punjab,3101.8
2,15/12/2016,Punjab,3101.8
2,16/12/2016,Punjab,3095.571167
2,17/12/2016,Punjab,3079.7
2,18/12/2016,Punjab,3083.149387
2,19/12/2016,Punjab,3090.125
2,20/12/2016,Punjab,3092.954545
2,21/12/2016,Punjab,3070.952381
2,22/12/2016,Punjab,2967.34375
2,23/12/2016,Punjab,3006.598883
2,24/12/2016,Punjab,3071.710526
2,25/12/2016,Punjab,3079.743883
2,26/12/2016,Punjab,3114.318182
2,27/12/2016,Punjab,3053.913043
2,28/12/2016,Punjab,3053.913043
2,29/12/2016,Punjab,3092.954545
2,30/12/2016,Punjab,3092.83698
2,31/12/2016,Punjab,3101.875
2,01/01/2017,Punjab,3115.806461
2,02/01/2017,Punjab,3100
2,03/01/2017,Punjab,3159.545455
2,04/01/2017,Punjab,3108.928571
2,05/01/2017,Punjab,3155.863636
2,06/01/2017,Punjab,3156.800519
2,07/01/2017,Punjab,3168.068182
2,08/01/2017,Punjab,3167.574383
2,09/01/2017,Punjab,3168.068182
2,10/01/2017,Punjab,3159.047619
2,11/01/2017,Punjab,3230.119048
2,12/01/2017,Punjab,3207.619048
2,13/01/2017,Punjab,3214.121385
2,14/01/2017,Punjab,3232.875
2,15/01/2017,Punjab,3229.517603
2,16/01/2017,Punjab,3225.454545
2,17/01/2017,Punjab,3224.909091
2,18/01/2017,Punjab,3231.386364
2,19/01/2017,Punjab,3189.431818
2,20/01/2017,Punjab,3199.372253
2,21/01/2017,Punjab,3201.363636
2,22/01/2017,Punjab,3212.411035
2,23/01/2017,Punjab,3226.521739
2,24/01/2017,Punjab,3240.434783
2,25/01/2017,Punjab,3238.529412
2,26/01/2017,Punjab,3162.5
2,27/01/2017,Punjab,3195.810918
2,28/01/2017,Punjab,3253.025
