,date,province,price
1319,2012-06-09,Punjab,984.6434782608696
1320,2012-06-10,Punjab,1050.3272727272727
1321,2012-06-11,Punjab,941.0142857142858
1322,2012-06-12,Punjab,955.6000000000001
1323,2012-06-13,Punjab,958.5714285714287
1324,2012-06-14,Punjab,966.5652173913045
1325,2012-06-15,Punjab,938.5875
1326,2012-06-16,Punjab,961.7333333333335
1327,2012-06-18,Punjab,955.1368421052632
1328,2012-06-20,Punjab,979.5300000000001
1329,2012-06-21,Punjab,943.6521739130435
1330,2012-06-22,Punjab,914.5888888888888
1331,2012-06-23,Punjab,942.0875000000001
1332,2012-06-24,Punjab,1050.0
1333,2012-06-25,Punjab,945.0588235294118
1334,2012-06-26,Punjab,962.6777777777778
1335,2012-06-27,Punjab,983.2266666666667
1336,2012-06-28,Punjab,956.4142857142858
1337,2012-06-29,Punjab,972.0769230769232
1338,2012-06-30,Punjab,1001.2307692307694
1339,2012-07-01,Punjab,898.5714285714286
1340,2012-07-02,Punjab,882.4095238095238
1341,2012-07-03,Punjab,939.5478260869565
1342,2012-07-04,Punjab,1027.729411764706
1343,2012-07-05,Punjab,1019.1565217391304
1344,2012-07-06,Punjab,984.2476190476192
1345,2012-07-07,Punjab,912.9250000000001
1346,2012-07-08,Punjab,867.025
1347,2012-07-09,Punjab,993.742857142857
1348,2012-07-10,Punjab,1150.0
1349,2012-07-12,Punjab,950.3789473684211
1350,2012-07-13,Punjab,892.964705882353
1351,2012-07-14,Punjab,916.96
1352,2012-07-15,Punjab,1050.0
1353,2012-07-16,Punjab,918.1545454545455
1354,2012-07-17,Punjab,939.1052631578948
1355,2012-07-18,Punjab,929.3363636363637
1356,2012-07-19,Punjab,879.93
1357,2012-07-20,Punjab,877.6210526315789
1358,2012-07-21,Punjab,870.16
1359,2012-07-22,Punjab,891.25
1360,2012-07-23,Punjab,858.6470588235294
1361,2012-07-24,Punjab,864.0533333333333
1362,2012-07-25,Punjab,888.0526315789474
1363,2012-07-26,Punjab,858.288888888889
1364,2012-07-27,Punjab,881.2111111111111
1365,2012-07-28,Punjab,950.0000000000001
1366,2012-07-29,Punjab,884.2
1367,2012-07-30,Punjab,887.3529411764706
1368,2012-07-31,Punjab,879.4625
1369,2012-08-02,Punjab,874.2111111111111
1370,2012-08-03,Punjab,950.4357142857143
1371,2012-08-05,Punjab,1031.5263157894738
1372,2012-08-06,Punjab,980.3894736842107
1373,2012-08-08,Punjab,878.8857142857142
1374,2012-08-09,Punjab,1018.1444444444445
1375,2012-08-10,Punjab,1019.4521739130437
1376,2012-08-12,Punjab,946.2190476190475
1377,2012-08-13,Punjab,879.6933333333333
1378,2012-08-14,Punjab,952.0000000000001
1379,2012-08-15,Punjab,895.4727272727273
1380,2012-08-16,Punjab,877.6923076923077
1381,2012-08-17,Punjab,864.7818181818183
1382,2012-08-18,Punjab,896.575
1383,2012-08-19,Punjab,937.6
1384,2012-08-23,Punjab,912.825
1385,2012-08-24,Punjab,914.0200000000001
1386,2012-08-25,Punjab,1005.2166666666667
1387,2012-08-26,Punjab,1180.0
1388,2012-08-27,Punjab,986.7052631578948
1389,2012-08-28,Punjab,1018.0476190476192
1390,2012-08-29,Punjab,1027.6190476190477
1391,2012-08-30,Punjab,1006.8818181818184
1392,2012-08-31,Punjab,984.2857142857143
1393,2012-09-01,Punjab,895.8705882352941
1394,2012-09-02,Punjab,882.96
1395,2012-09-03,Punjab,951.1684210526317
1396,2012-09-04,Punjab,1014.1299999999999
1397,2012-09-05,Punjab,1009.4952380952382
1398,2012-09-06,Punjab,995.7700000000002
1399,2012-09-07,Punjab,916.3473684210526
1400,2012-09-08,Punjab,860.1333333333333
1401,2012-09-09,Punjab,1050.0
1402,2012-09-10,Punjab,1019.7727272727274
1403,2012-09-13,Punjab,1039.9769230769232
1404,2012-09-14,Punjab,1036.6
1405,2012-09-15,Punjab,977.446153846154
1406,2012-09-16,Punjab,1050.0
1407,2012-09-17,Punjab,1074.6434782608696
1408,2012-09-18,Punjab,1006.7272727272729
1409,2012-09-19,Punjab,993.9391304347827
1410,2012-09-20,Punjab,989.1217391304348
1411,2012-09-22,Punjab,995.1384615384616
1412,2012-09-24,Punjab,1026.6083333333333
1413,2012-09-25,Punjab,1039.6153846153845
1414,2012-09-26,Punjab,1015.1833333333334
1415,2012-09-27,Punjab,1011.35
1416,2012-09-28,Punjab,1006.6142857142858
1417,2012-09-29,Punjab,1040.6947368421054
1418,2012-09-30,Punjab,1080.0
1419,2012-10-01,Punjab,890.1555555555556
1420,2012-10-02,Punjab,862.8000000000001
1421,2012-10-03,Punjab,973.0545454545456
1422,2012-10-04,Punjab,999.4100000000001
1423,2012-10-05,Punjab,1027.5391304347827
1424,2012-10-06,Punjab,960.0000000000001
1425,2012-10-07,Punjab,888.025
1426,2012-10-08,Punjab,878.35
1427,2012-10-09,Punjab,1004.9000000000001
1428,2012-10-10,Punjab,1014.0666666666667
1429,2012-10-11,Punjab,940.0000000000001
1430,2012-10-12,Punjab,943.6153846153848
1431,2012-10-13,Punjab,1023.6666666666667
1432,2012-10-14,Punjab,975.0000000000001
1433,2012-10-15,Punjab,998.1517241379312
1434,2012-10-16,Punjab,1007.8000000000002
1435,2012-10-17,Punjab,984.5583333333335
1436,2012-10-18,Punjab,973.0
1437,2012-10-19,Punjab,974.7700000000002
1438,2012-10-20,Punjab,986.2909090909092
1439,2012-10-21,Punjab,930.0
1440,2012-10-22,Punjab,1026.7083333333333
1441,2012-10-23,Punjab,1012.9846153846155
1442,2012-10-24,Punjab,1005.2857142857143
1443,2012-10-25,Punjab,970.4695652173914
1444,2012-10-30,Punjab,1028.1875
1445,2012-10-31,Punjab,1005.1904761904763
1446,2012-11-01,Punjab,918.2526315789473
1447,2012-11-02,Punjab,893.2266666666667
1448,2012-11-03,Punjab,1080.0
1449,2012-11-04,Punjab,1007.0190476190477
1450,2012-11-05,Punjab,1016.4117647058824
1451,2012-11-06,Punjab,979.4952380952382
1452,2012-11-07,Punjab,889.5391304347827
1453,2012-11-08,Punjab,895.0166666666668
1454,2012-11-09,Punjab,1010.3157894736843
1455,2012-11-10,Punjab,1008.432
1456,2012-11-12,Punjab,928.584
1457,2012-11-13,Punjab,953.6266666666667
1458,2012-11-14,Punjab,932.0222222222221
1459,2012-11-15,Punjab,927.5333333333334
1460,2012-11-16,Punjab,850.8333333333334
1461,2012-11-17,Punjab,941.1166666666668
1462,2012-11-19,Punjab,931.4769230769232
1463,2012-11-20,Punjab,943.5217391304348
1464,2012-11-21,Punjab,962.0640000000001
1465,2012-11-22,Punjab,965.7916666666667
1466,2012-11-23,Punjab,946.1000000000001
1467,2012-11-26,Punjab,895.0
1468,2012-11-27,Punjab,936.6666666666666
1469,2012-11-28,Punjab,922.4666666666667
1470,2012-11-30,Punjab,932.4933333333333
1471,2012-12-01,Punjab,881.4799999999999
1472,2012-12-03,Punjab,963.5818181818181
1473,2012-12-04,Punjab,1022.2736842105264
1474,2012-12-05,Punjab,1010.1800000000001
1475,2012-12-06,Punjab,990.9913043478261
1476,2012-12-07,Punjab,896.275
1477,2012-12-08,Punjab,917.5
1478,2012-12-09,Punjab,1064.8384615384616
1479,2012-12-10,Punjab,1007.6700000000001
1480,2012-12-11,Punjab,967.1043478260872
1481,2012-12-12,Punjab,938.2692307692307
1482,2012-12-13,Punjab,937.6190476190476
1483,2012-12-14,Punjab,922.6923076923077
1484,2012-12-15,Punjab,949.0222222222225
1485,2012-12-16,Punjab,875.0
1486,2012-12-17,Punjab,926.7391304347826
1487,2012-12-18,Punjab,932.3919999999999
1488,2012-12-19,Punjab,928.096
1489,2012-12-20,Punjab,950.1750000000002
1490,2012-12-21,Punjab,956.3176470588236
1491,2012-12-22,Punjab,960.6857142857144
1492,2012-12-24,Punjab,959.5142857142857
1493,2012-12-25,Punjab,910.0
1494,2012-12-26,Punjab,959.8555555555557
1495,2012-12-27,Punjab,964.9692307692309
1496,2012-12-28,Punjab,979.0777777777779
1497,2012-12-29,Punjab,971.7000000000002
1498,2012-12-31,Punjab,981.4250000000001
1499,2013-01-01,Punjab,960.3083333333334
1500,2013-01-02,Punjab,988.7444444444445
1501,2013-01-04,Punjab,1055.8333333333333
1502,2013-01-07,Punjab,1036.2
1503,2013-01-08,Punjab,1066.0941176470587
1504,2013-01-10,Punjab,1021.1217391304349
1505,2013-01-11,Punjab,1027.0454545454545
1506,2013-01-12,Punjab,1050.0
1507,2013-01-14,Punjab,1001.8960000000001
1508,2013-01-15,Punjab,1013.0
1509,2013-01-16,Punjab,1001.4296296296297
1510,2013-01-17,Punjab,1001.2296296296297
1511,2013-01-18,Punjab,977.4111111111113
1512,2013-01-19,Punjab,1008.4375
1513,2013-01-21,Punjab,1010.518181818182
1514,2013-01-22,Punjab,1010.5714285714287
1515,2013-01-23,Punjab,1011.0214285714286
1516,2013-01-24,Punjab,1008.0500000000001
1517,2013-01-26,Punjab,1033.3826086956522
1518,2013-01-28,Punjab,991.1913043478262
1519,2013-01-29,Punjab,1001.9538461538461
1520,2013-01-30,Punjab,998.3416666666668
1521,2013-01-31,Punjab,1006.58
1522,2013-02-01,Punjab,962.2592592592592
1523,2013-02-02,Punjab,1042.5181818181818
1524,2013-02-03,Punjab,1100.0
1525,2013-02-04,Punjab,1000.0
1526,2013-02-05,Punjab,1084.0074074074075
1527,2013-02-07,Punjab,1128.8
1528,2013-02-08,Punjab,1047.1571428571428
1529,2013-02-09,Punjab,1050.4080000000001
1530,2013-02-10,Punjab,1004.4100000000001
1531,2013-02-11,Punjab,1034.8869565217392
1532,2013-02-12,Punjab,988.5920000000001
1533,2013-02-13,Punjab,1033.5083333333334
1534,2013-02-14,Punjab,1013.0888888888891
1535,2013-02-15,Punjab,964.7111111111111
1536,2013-02-16,Punjab,1022.6105263157895
1537,2013-02-18,Punjab,1010.8818181818184
1538,2013-02-19,Punjab,1005.0416666666666
1539,2013-02-20,Punjab,1011.6916666666666
1540,2013-02-21,Punjab,988.713043478261
1541,2013-02-22,Punjab,967.9411764705883
1542,2013-02-23,Punjab,1002.047619047619
1543,2013-03-01,Punjab,975.5583333333335
1544,2013-03-04,Punjab,1041.97
1545,2013-03-05,Punjab,1087.91
1546,2013-03-06,Punjab,1082.142857142857
1547,2013-03-07,Punjab,1128.284210526316
1548,2013-03-08,Punjab,1067.175
1549,2013-03-09,Punjab,1016.9619047619047
1550,2013-03-10,Punjab,1050.5333333333333
1551,2013-03-11,Punjab,1055.0
1552,2013-03-12,Punjab,984.3153846153848
1553,2013-03-13,Punjab,1034.3500000000001
1554,2013-03-14,Punjab,1005.952380952381
1555,2013-03-15,Punjab,995.0000000000001
1556,2013-03-16,Punjab,1039.51
1557,2013-03-18,Punjab,1025.136842105263
1558,2013-03-19,Punjab,1017.4956521739132
1559,2013-03-20,Punjab,1036.581818181818
1560,2013-03-21,Punjab,1038.1200000000001
1561,2013-03-22,Punjab,1006.0714285714286
1562,2013-03-25,Punjab,1023.2461538461539
1563,2013-03-26,Punjab,1027.9714285714285
1564,2013-03-27,Punjab,1029.309090909091
1565,2013-03-28,Punjab,1046.625
1566,2013-03-29,Punjab,1022.6999999999999
1567,2013-03-30,Punjab,1058.388888888889
1568,2013-04-01,Punjab,966.0875
1569,2013-04-02,Punjab,1016.3333333333334
1570,2013-04-04,Punjab,1040.0
1571,2013-04-06,Punjab,1090.0
1572,2013-04-07,Punjab,1045.1263157894737
1573,2013-04-08,Punjab,1055.1272727272726
1574,2013-04-09,Punjab,1070.9652173913043
1575,2013-04-10,Punjab,1043.016
1576,2013-04-11,Punjab,1039.6166666666666
1577,2013-04-12,Punjab,990.2846153846156
1578,2013-04-15,Punjab,1055.8363636363638
1579,2013-04-16,Punjab,1051.896
1580,2013-04-17,Punjab,1056.8666666666666
1581,2013-04-18,Punjab,1065.7785714285715
1582,2013-04-19,Punjab,1081.8761904761905
1583,2013-04-22,Punjab,1059.3999999999999
1584,2013-04-23,Punjab,1058.9130434782608
1585,2013-04-24,Punjab,1050.423076923077
1586,2013-04-25,Punjab,1069.05
1587,2013-04-26,Punjab,1068.55
1588,2013-04-29,Punjab,1063.0190476190478
1589,2013-04-30,Punjab,1065.04
1590,2013-05-01,Punjab,987.5166666666668
1591,2013-05-02,Punjab,920.0
1592,2013-05-03,Punjab,1100.0
1593,2013-05-06,Punjab,1097.29
1594,2013-05-07,Punjab,1083.0266666666666
1595,2013-05-08,Punjab,1017.4
1596,2013-05-09,Punjab,1054.1200000000001
1597,2013-05-10,Punjab,1057.8
1598,2013-05-11,Punjab,1023.2758620689656
1599,2013-05-12,Punjab,954.992
1600,2013-05-13,Punjab,1065.978947368421
1601,2013-05-14,Punjab,1094.3185185185184
1602,2013-05-15,Punjab,1070.5666666666666
1603,2013-05-16,Punjab,1082.2384615384615
1604,2013-05-17,Punjab,1085.857142857143
1605,2013-05-20,Punjab,1104.17
1606,2013-05-21,Punjab,1093.5636363636365
1607,2013-05-22,Punjab,1099.590909090909
1608,2013-05-23,Punjab,1103.79
1609,2013-05-24,Punjab,1107.1176470588234
1610,2013-05-27,Punjab,1125.6799999999998
1611,2013-05-28,Punjab,1098.088888888889
1612,2013-05-29,Punjab,1118.3809523809523
1613,2013-05-30,Punjab,1113.375
1614,2013-06-02,Punjab,1025.3652173913044
1615,2013-06-03,Punjab,1031.6666666666667
1616,2013-06-05,Punjab,1065.237037037037
1617,2013-06-06,Punjab,1071.83
1618,2013-06-08,Punjab,1046.5466666666666
1619,2013-06-09,Punjab,1010.9375000000001
1620,2013-06-11,Punjab,989.6400000000001
1621,2013-06-12,Punjab,974.318181818182
1622,2013-06-13,Punjab,1108.0
1623,2013-06-14,Punjab,1010.0
1624,2013-06-17,Punjab,1040.48
1625,2013-06-18,Punjab,1130.75
1626,2013-06-19,Punjab,1126.8428571428572
1627,2013-06-20,Punjab,1115.4299999999998
1628,2013-06-21,Punjab,1110.0444444444445
1629,2013-06-24,Punjab,1112.19
1630,2013-06-25,Punjab,1136.2421052631578
1631,2013-06-26,Punjab,1112.7619047619048
1632,2013-06-27,Punjab,1090.7809523809524
1633,2013-06-28,Punjab,1112.4923076923076
1634,2013-07-02,Punjab,1023.5130434782609
1635,2013-07-03,Punjab,1009.258823529412
1636,2013-07-05,Punjab,1096.676923076923
1637,2013-07-06,Punjab,1076.6
1638,2013-07-08,Punjab,1050.7
1639,2013-07-09,Punjab,1070.1222222222223
1640,2013-07-10,Punjab,1012.6250000000001
1641,2013-07-11,Punjab,980.6814814814816
1642,2013-07-12,Punjab,981.904761904762
1643,2013-07-13,Punjab,1039.7125
1644,2013-07-14,Punjab,1033.48
1645,2013-07-15,Punjab,1072.35
1646,2013-07-16,Punjab,1023.6500000000001
1647,2013-07-17,Punjab,1044.3600000000001
1648,2013-07-18,Punjab,1048.4190476190477
1649,2013-07-19,Punjab,1013.9714285714286
1650,2013-07-20,Punjab,1084.7125
1651,2013-07-21,Punjab,1067.55
1652,2013-07-22,Punjab,1046.125
1653,2013-07-23,Punjab,1026.388888888889
1654,2013-07-24,Punjab,1024.8142857142857
1655,2013-07-25,Punjab,1021.5789473684212
1656,2013-07-26,Punjab,998.3076923076923
1657,2013-07-27,Punjab,1058.888888888889
1658,2013-07-28,Punjab,1059.4285714285713
1659,2013-07-29,Punjab,1051.111111111111
1660,2013-07-30,Punjab,1020.4111111111112
1661,2013-07-31,Punjab,1037.9199999999998
1662,2013-08-01,Punjab,991.4727272727274
1663,2013-08-02,Punjab,989.7500000000001
1664,2013-08-03,Punjab,1004.3666666666666
1665,2013-08-04,Punjab,1000.0
1666,2013-08-05,Punjab,1070.8181818181818
1667,2013-08-07,Punjab,1081.322222222222
1668,2013-08-10,Punjab,1047.2133333333334
1669,2013-08-11,Punjab,992.0909090909092
1670,2013-08-12,Punjab,875.0
1671,2013-08-13,Punjab,1151.2125
1672,2013-08-15,Punjab,1051.952380952381
1673,2013-08-16,Punjab,1054.3894736842105
1674,2013-08-17,Punjab,1085.2105263157894
1675,2013-08-18,Punjab,997.5999999999999
1676,2013-08-19,Punjab,1089.2363636363636
1677,2013-08-20,Punjab,1085.5142857142857
1678,2013-08-21,Punjab,1089.4166666666667
1679,2013-08-22,Punjab,1032.4142857142856
1680,2013-08-23,Punjab,1072.6588235294118
1681,2013-08-24,Punjab,1051.6333333333334
1682,2013-08-26,Punjab,1088.0777777777778
1683,2013-08-27,Punjab,1032.7333333333333
1684,2013-08-28,Punjab,1044.52
1685,2013-08-29,Punjab,1032.6699999999998
1686,2013-08-30,Punjab,1032.4133333333334
1687,2013-08-31,Punjab,1078.221052631579
1688,2013-09-01,Punjab,1002.64
1689,2013-09-02,Punjab,1008.352380952381
1690,2013-09-03,Punjab,1021.9684210526317
1691,2013-09-04,Punjab,1067.7882352941178
1692,2013-09-05,Punjab,1078.2666666666667
1693,2013-09-07,Punjab,1081.5764705882352
1694,2013-09-09,Punjab,1034.0761904761905
1695,2013-09-10,Punjab,1029.8689655172413
1696,2013-09-11,Punjab,982.4285714285716
1697,2013-09-12,Punjab,969.2518518518518
1698,2013-09-13,Punjab,1006.1647058823529
1699,2013-09-14,Punjab,1029.0
1700,2013-09-16,Punjab,1052.4235294117648
1701,2013-09-17,Punjab,1016.6100000000001
1702,2013-09-18,Punjab,1045.9739130434784
1703,2013-09-19,Punjab,1042.3615384615384
1704,2013-09-20,Punjab,1072.3714285714286
1705,2013-09-21,Punjab,1059.496
1706,2013-09-22,Punjab,920.0
1707,2013-09-23,Punjab,1051.992
1708,2013-09-24,Punjab,1050.242857142857
1709,2013-09-25,Punjab,1056.0357142857142
1710,2013-09-26,Punjab,1040.6153846153845
1711,2013-09-27,Punjab,1022.7304347826087
1712,2013-09-28,Punjab,1084.5222222222224
1713,2013-09-30,Punjab,1040.507142857143
1714,2013-10-01,Punjab,987.0000000000001
1715,2013-10-04,Punjab,1046.1272727272726
1716,2013-10-06,Punjab,1099.0588235294117
1717,2013-10-07,Punjab,1058.0666666666668
1718,2013-10-09,Punjab,1025.976
1719,2013-10-10,Punjab,1039.2206896551725
1720,2013-10-11,Punjab,992.3333333333334
1721,2013-10-12,Punjab,973.408695652174
1722,2013-10-13,Punjab,986.0000000000001
1723,2013-10-14,Punjab,1037.9586206896552
1724,2013-10-23,Punjab,1009.0
1725,2013-10-24,Punjab,1025.4518518518519
1726,2013-10-25,Punjab,1037.74
1727,2013-10-26,Punjab,1033.5919999999999
1728,2013-10-28,Punjab,1028.3333333333333
1729,2013-10-29,Punjab,1029.903703703704
1730,2013-10-30,Punjab,1020.2333333333333
1731,2013-10-31,Punjab,978.7545454545453
1732,2013-11-01,Punjab,990.2428571428571
1733,2013-11-02,Punjab,1012.6545454545455
1734,2013-11-03,Punjab,1009.1700000000002
1735,2013-11-04,Punjab,1057.096551724138
1736,2013-11-06,Punjab,1111.3866666666665
1737,2013-11-07,Punjab,1011.6666666666666
1738,2013-11-09,Punjab,1008.284210526316
1739,2013-11-10,Punjab,1054.656
1740,2013-11-11,Punjab,992.4133333333334
1741,2013-11-12,Punjab,925.8380952380952
1742,2013-11-13,Punjab,997.1692307692309
1743,2013-11-14,Punjab,978.1500000000001
1744,2013-11-16,Punjab,1029.2500000000002
1745,2013-11-17,Punjab,975.0000000000001
1746,2013-11-18,Punjab,993.8000000000002
1747,2013-11-19,Punjab,986.8960000000001
1748,2013-11-20,Punjab,1009.7185185185186
1749,2013-11-21,Punjab,1007.1357142857144
1750,2013-11-22,Punjab,942.357894736842
1751,2013-11-23,Punjab,1015.2631578947369
1752,2013-11-24,Punjab,1075.0
1753,2013-11-25,Punjab,994.376923076923
1754,2013-11-26,Punjab,1008.7925925925928
1755,2013-11-27,Punjab,953.4615384615385
1756,2013-11-28,Punjab,993.8888888888889
1757,2013-11-29,Punjab,982.6315789473686
1758,2013-11-30,Punjab,1000.3894736842109
1759,2013-12-01,Punjab,1017.0909090909091
1760,2013-12-02,Punjab,1015.7181818181818
1761,2013-12-03,Punjab,1017.7500000000001
1762,2013-12-04,Punjab,1066.4947368421053
1763,2013-12-06,Punjab,1113.9304347826087
1764,2013-12-07,Punjab,1011.4142857142858
1765,2013-12-08,Punjab,1146.4333333333334
1766,2013-12-09,Punjab,1065.2230769230769
1767,2013-12-10,Punjab,1045.2727272727273
1768,2013-12-11,Punjab,1001.0785714285715
1769,2013-12-12,Punjab,977.2583333333333
1770,2013-12-13,Punjab,923.52
1771,2013-12-14,Punjab,901.225
1772,2013-12-15,Punjab,1000.0
1773,2013-12-16,Punjab,957.3565217391306
1774,2013-12-17,Punjab,966.8181818181819
1775,2013-12-18,Punjab,934.0111111111112
1776,2013-12-19,Punjab,963.2500000000001
1777,2013-12-20,Punjab,999.3750000000001
1778,2013-12-21,Punjab,962.7272727272729
1779,2013-12-22,Punjab,1000.0
1780,2013-12-23,Punjab,937.7157894736841
1781,2013-12-24,Punjab,906.2428571428571
1782,2013-12-25,Punjab,875.0
1783,2013-12-26,Punjab,930.625
1784,2013-12-27,Punjab,908.75
1785,2013-12-28,Punjab,958.3333333333335
1786,2013-12-30,Punjab,950.0500000000002
1787,2013-12-31,Punjab,964.6666666666667
1788,2014-01-01,Punjab,953.8333333333335
1789,2014-01-02,Punjab,990.1263157894738
1790,2014-01-03,Punjab,1021.9058823529414
1791,2014-01-04,Punjab,1036.3157894736842
1792,2014-01-05,Punjab,1060.0
1793,2014-01-07,Punjab,971.9846153846154
1794,2014-01-09,Punjab,977.0363636363636
1795,2014-01-10,Punjab,973.0823529411766
1796,2014-01-11,Punjab,1058.842105263158
1797,2014-01-12,Punjab,1029.8285714285714
1798,2014-01-13,Punjab,949.7545454545455
1799,2014-01-15,Punjab,971.8761904761907
1800,2014-01-16,Punjab,916.0235294117647
1801,2014-01-17,Punjab,960.4625000000001
1802,2014-01-18,Punjab,1010.0
1803,2014-01-19,Punjab,1000.0
1804,2014-01-20,Punjab,946.0526315789475
1805,2014-01-21,Punjab,966.1363636363637
1806,2014-01-22,Punjab,965.952380952381
1807,2014-01-23,Punjab,956.7391304347827
1808,2014-01-24,Punjab,967.84
1809,2014-01-25,Punjab,950.5428571428572
1810,2014-01-26,Punjab,950.0000000000001
1811,2014-01-27,Punjab,974.8555555555557
1812,2014-01-28,Punjab,952.8700000000001
1813,2014-01-29,Punjab,962.1833333333335
1814,2014-01-30,Punjab,972.713043478261
1815,2014-01-31,Punjab,973.529411764706
1816,2014-02-01,Punjab,950.8090909090909
1817,2014-02-02,Punjab,1000.0
1818,2014-02-03,Punjab,962.5
1819,2014-02-04,Punjab,1040.942857142857
1820,2014-02-05,Punjab,1011.2375
1821,2014-02-06,Punjab,1045.5
1822,2014-02-07,Punjab,945.8857142857142
1823,2014-02-08,Punjab,780.0
1824,2014-02-09,Punjab,999.6545454545457
1825,2014-02-10,Punjab,1018.0823529411765
1826,2014-02-11,Punjab,975.0000000000001
1827,2014-02-12,Punjab,973.0608695652176
1828,2014-02-13,Punjab,957.4857142857143
1829,2014-02-14,Punjab,966.5789473684212
1830,2014-02-15,Punjab,973.1777777777778
1831,2014-02-16,Punjab,950.0000000000001
1832,2014-02-17,Punjab,954.6285714285716
1833,2014-02-18,Punjab,995.1391304347827
1834,2014-02-19,Punjab,966.5130434782608
1835,2014-02-20,Punjab,974.7368421052632
1836,2014-02-21,Punjab,962.6500000000001
1837,2014-02-22,Punjab,969.5833333333334
1838,2014-02-23,Punjab,1025.0
1839,2014-02-24,Punjab,982.3826086956522
1840,2014-02-25,Punjab,985.3363636363638
1841,2014-02-26,Punjab,970.8285714285716
1842,2014-02-27,Punjab,974.3700000000002
1843,2014-02-28,Punjab,988.421052631579
1844,2014-03-01,Punjab,938.0200000000002
1845,2014-03-02,Punjab,929.2105263157895
1846,2014-03-03,Punjab,1000.6818181818181
1847,2014-03-04,Punjab,1041.578947368421
1848,2014-03-06,Punjab,1033.5176470588235
1849,2014-03-07,Punjab,1005.0
1850,2014-03-09,Punjab,997.6200000000002
1851,2014-03-10,Punjab,951.5384615384617
1852,2014-03-11,Punjab,975.0000000000001
1853,2014-03-12,Punjab,1000.4333333333335
1854,2014-03-13,Punjab,1037.6333333333334
1855,2014-03-14,Punjab,1019.6666666666667
1856,2014-03-15,Punjab,1031.578947368421
1857,2014-03-16,Punjab,1110.0
1858,2014-03-17,Punjab,1018.1047619047621
1859,2014-03-18,Punjab,1020.3454545454545
1860,2014-03-19,Punjab,1046.2454545454545
1861,2014-03-20,Punjab,1020.5263157894738
1862,2014-03-21,Punjab,1020.8823529411765
1863,2014-03-22,Punjab,1036.0
1864,2014-03-23,Punjab,1085.0
1865,2014-03-24,Punjab,1005.625
1866,2014-03-25,Punjab,1022.1428571428572
1867,2014-03-26,Punjab,1013.9238095238097
1868,2014-03-27,Punjab,1015.2272727272727
1869,2014-03-28,Punjab,1018.1250000000001
1870,2014-03-29,Punjab,1034.4117647058824
1871,2014-03-30,Punjab,1000.0
1872,2014-03-31,Punjab,1016.5200000000002
1873,2014-04-01,Punjab,920.6166666666667
1874,2014-04-02,Punjab,964.3391304347826
1875,2014-04-03,Punjab,984.3368421052634
1876,2014-04-04,Punjab,1000.0
1877,2014-04-05,Punjab,1060.0
1878,2014-04-06,Punjab,1025.569230769231
1879,2014-04-07,Punjab,1041.3538461538462
1880,2014-04-08,Punjab,990.8823529411765
1881,2014-04-09,Punjab,1037.0
1882,2014-04-10,Punjab,997.5000000000002
1883,2014-04-12,Punjab,963.257142857143
1884,2014-04-13,Punjab,1085.0
1885,2014-04-14,Punjab,978.6533333333333
1886,2014-04-15,Punjab,1011.8700000000001
1887,2014-04-16,Punjab,1004.5
1888,2014-04-17,Punjab,988.8888888888889
1889,2014-04-18,Punjab,1007.9444444444446
1890,2014-04-19,Punjab,1003.1888888888891
1891,2014-04-20,Punjab,1000.0
1892,2014-04-21,Punjab,1006.2777777777779
1893,2014-04-22,Punjab,988.4933333333333
1894,2014-04-23,Punjab,984.9052631578948
1895,2014-04-24,Punjab,999.4736842105264
1896,2014-04-25,Punjab,999.3333333333335
1897,2014-04-26,Punjab,1031.8700000000001
1898,2014-04-27,Punjab,1060.0
1899,2014-04-28,Punjab,996.3176470588237
1900,2014-04-29,Punjab,988.9375
1901,2014-04-30,Punjab,980.0875
1902,2014-05-02,Punjab,1000.0
1903,2014-05-03,Punjab,1013.6857142857143
1904,2014-05-04,Punjab,1035.0
1905,2014-05-05,Punjab,1005.688888888889
1906,2014-05-06,Punjab,1037.0
1907,2014-05-07,Punjab,994.2857142857143
1908,2014-05-08,Punjab,957.0222222222224
1909,2014-05-09,Punjab,995.4933333333335
1910,2014-05-10,Punjab,909.0
1911,2014-05-11,Punjab,1042.5625
1912,2014-05-12,Punjab,994.7230769230769
1913,2014-05-13,Punjab,988.964705882353
1914,2014-05-14,Punjab,1007.9111111111113
1915,2014-05-15,Punjab,1020.9900000000001
1916,2014-05-16,Punjab,1012.2833333333333
1917,2014-05-17,Punjab,1023.6705882352943
1918,2014-05-18,Punjab,1085.0
1919,2014-05-19,Punjab,1034.0380952380951
1920,2014-05-20,Punjab,1051.8105263157895
1921,2014-05-21,Punjab,1021.0444444444445
1922,2014-05-22,Punjab,1057.3411764705882
1923,2014-05-23,Punjab,1021.5230769230769
1924,2014-05-24,Punjab,1038.2
1925,2014-05-25,Punjab,1105.0
1926,2014-05-26,Punjab,1035.2631578947369
1927,2014-05-27,Punjab,1029.4444444444443
1928,2014-05-28,Punjab,1032.7578947368422
1929,2014-05-29,Punjab,1035.6631578947367
1930,2014-05-30,Punjab,1047.142857142857
1931,2014-05-31,Punjab,1058.52
1932,2014-06-01,Punjab,935.318181818182
1933,2014-06-02,Punjab,963.1999999999999
1934,2014-06-03,Punjab,1005.9090909090909
1935,2014-06-04,Punjab,1005.0
1936,2014-06-05,Punjab,996.875
